ID,p_delay
5345,0.0542451869
5346,0.0425829675
5347,0.0489515061
5348,0.0516426235
5421,0.0478185598
5422,0.0383559647
5423,0.0404420487
5424,0.0454956291
5425,0.0517433808
5426,0.0467147597
5427,0.0479584909
5428,0.0522919385
5429,0.0553123536
5430,0.0553123536
5431,0.0409546985
5432,0.0383559647
5433,0.0495655978
5434,0.0517433808
5435,0.0444630332
5436,0.0479584909
5437,0.0478185598
5438,0.0383559647
5439,0.0404420487
5440,0.0454956291
5441,0.0517433808
5442,0.0467147597
5443,0.0479584909
5444,0.0522919385
5517,0.0648602288
5518,0.0657596358
5519,0.0653002179
5520,0.0534649916
5521,0.0586575351
5522,0.0498517942
5523,0.0551377232
5524,0.0553123536
5525,0.0576240326
5526,0.0648602288
5527,0.0609261321
5528,0.0609261321
5529,0.0534122916
5530,0.0567865403
5531,0.0498517942
5532,0.0589726891
5533,0.0648602288
5534,0.0657596358
5535,0.064569204
5536,0.0653002179
5537,0.0534649916
5538,0.0534122916
5539,0.0586575351
5540,0.0567865403
5541,0.0498517942
5542,0.04954564
5543,0.0551377232
5544,0.0553123536
5615,0.0533513846
5616,0.0527946089
5617,0.0565887208
5618,0.0633745498
5619,0.0612902997
5620,0.0598702543
5621,0.0386299334
5622,0.0414456449
5623,0.0553123536
5624,0.0553123536
5625,0.0498167003
5626,0.0527946089
5627,0.0575895843
5628,0.0624882123
5629,0.0612902997
5630,0.0597165754
5631,0.051576785
5632,0.0386299334
5633,0.0533513846
5634,0.0527946089
5635,0.0565887208
5636,0.0633745498
5637,0.0612902997
5638,0.0598702543
5639,0.0386299334
5640,0.0414456449
5787,0.0347304325
5788,0.0313655769
5789,0.0448265377
5790,0.0447594349
5791,0.0439856433
5792,0.0455274564
5793,0.0458614588
5794,0.0478136388
5795,0.0553123536
5796,0.0553123536
5797,0.032236862
5798,0.0313655769
5799,0.0368420982
5800,0.044524715
5801,0.0439856433
5802,0.0428860285
5803,0.0440457615
5804,0.0458614588
5805,0.0347304325
5806,0.0313655769
5807,0.0448265377
5808,0.0447594349
5809,0.0439856433
5810,0.0455274564
5811,0.0458614588
5812,0.0478136388
5886,0.0441092928
5887,0.0432846247
5888,0.0507765204
5889,0.0507302339
5890,0.051038116
5891,0.0453544179
5892,0.0435265826
5893,0.0508864946
5894,0.0553123536
5895,0.0553123536
5896,0.0455069554
5897,0.0432846247
5898,0.0449900018
5899,0.0512036476
5900,0.051038116
5901,0.049916461
5902,0.0413288967
5903,0.0435265826
5904,0.0441092928
5905,0.0432846247
5906,0.0507765204
5907,0.0507302339
5908,0.051038116
5909,0.0453544179
5910,0.0435265826
5911,0.0508864946
5988,0.0422087844
5989,0.043824494
5990,0.0508721386
5991,0.0592766815
5992,0.0491511117
5993,0.0473451056
5994,0.0439257754
5995,0.0435559522
5996,0.0553123536
5997,0.0553123536
5998,0.041478341
5999,0.043824494
6000,0.0449411355
6001,0.0592766815
6002,0.0491511117
6003,0.0491511117
6004,0.0486075383
6005,0.0439257754
6006,0.0407288883
6007,0.0422087844
6008,0.043824494
6009,0.0508721386
6010,0.0598953544
6011,0.0592766815
6012,0.0491511117
6013,0.0484373986
6014,0.0473451056
6015,0.0439257754
6016,0.0435559522
6089,0.0415359412
6090,0.0511970356
6091,0.0518930793
6092,0.0631778076
6093,0.0640415939
6094,0.0585939808
6095,0.0526713412
6096,0.0408807732
6097,0.0553123536
6098,0.0553123536
6099,0.039814967
6100,0.0511970356
6101,0.0614870134
6102,0.0640415939
6103,0.0513578063
6104,0.0526713412
6105,0.0415359412
6106,0.0511970356
6107,0.0518930793
6108,0.0631778076
6109,0.0640415939
6110,0.0585939808
6111,0.0526713412
6112,0.0408807732
6184,0.0468161416
6185,0.0484324015
6186,0.0436041629
6187,0.0301718504
6188,0.0572940378
6189,0.0505340728
6190,0.0466486143
6191,0.0553123536
6192,0.0412088645
6193,0.0468161416
6194,0.029811337
6195,0.029811337
6196,0.0417505197
6197,0.0574355715
6198,0.0505340728
6199,0.0405695918
6200,0.0468161416
6201,0.0484324015
6202,0.0561782726
6203,0.0436041629
6204,0.0301718504
6205,0.0417505197
6206,0.0572940378
6207,0.0505340728
6208,0.0466486143
6277,0.0456789277
6278,0.0595400014
6279,0.080729627
6280,0.069052398
6281,0.059970493
6282,0.0572797403
6283,0.0498373055
6284,0.0579865573
6285,0.0553123536
6286,0.0553123536
6287,0.0528867662
6288,0.0595400014
6289,0.0752166235
6290,0.0651576037
6291,0.059970493
6292,0.0524566784
6293,0.0568248321
6294,0.0498373055
6295,0.0456789277
6296,0.0595400014
6297,0.080729627
6298,0.069052398
6299,0.059970493
6300,0.0572797403
6301,0.0498373055
6302,0.0579865573
6376,0.044111837
6377,0.0492748633
6378,0.0655313589
6379,0.0580681237
6380,0.0572467343
6381,0.0548338471
6382,0.0472094194
6383,0.0486483221
6384,0.0553123536
6385,0.0553123536
6386,0.0469320929
6387,0.0492748633
6388,0.0591341294
6389,0.0566077149
6390,0.0572467343
6391,0.0586364408
6392,0.0533012199
6393,0.0472094194
6394,0.044111837
6395,0.0492748633
6396,0.0655313589
6397,0.0580681237
6398,0.0572467343
6399,0.0548338471
6400,0.0472094194
6401,0.0486483221
6475,0.0490431143
6476,0.0495291632
6477,0.0403930253
6478,0.0392000567
6479,0.0412870802
6480,0.0464715483
6481,0.0386810511
6482,0.0387866219
6483,0.0553123536
6484,0.0553123536
6485,0.0484480943
6486,0.0495291632
6487,0.0456749847
6488,0.039561604
6489,0.0412870802
6490,0.0462980918
6491,0.0411385558
6492,0.0386810511
6493,0.0490431143
6494,0.0495291632
6495,0.0403930253
6496,0.0392000567
6497,0.0412870802
6498,0.0464715483
6499,0.0386810511
6500,0.0387866219
6574,0.052319741
6575,0.0520592901
6576,0.0475824333
6577,0.0459596263
6578,0.0477590612
6579,0.0469838215
6580,0.0368590865
6581,0.0372886009
6582,0.0553123536
6583,0.0553123536
6584,0.0498407422
6585,0.0520592901
6586,0.0534441258
6587,0.0479902698
6588,0.0477590612
6589,0.0469874521
6590,0.0384414871
6591,0.0368590865
6592,0.052319741
6593,0.0520592901
6594,0.0475824333
6595,0.0459596263
6596,0.0477590612
6597,0.0469838215
6598,0.0368590865
6599,0.0372886009
6676,0.055430338
6677,0.0560452726
6678,0.0564812301
6679,0.0568238498
6680,0.0512297728
6681,0.0475980582
6682,0.0578321697
6683,0.0563346416
6684,0.0553123536
6685,0.0553123536
6686,0.0639836296
6687,0.0560452726
6688,0.0487881094
6689,0.0568238498
6690,0.0512297728
6691,0.0512297728
6692,0.0504094156
6693,0.0578321697
6694,0.0614472473
6695,0.055430338
6696,0.0560452726
6697,0.0564812301
6698,0.0613309369
6699,0.0568238498
6700,0.0512297728
6701,0.0484955369
6702,0.0475980582
6703,0.0578321697
6704,0.0563346416
6777,0.0390465821
6778,0.0434197635
6779,0.043639437
6780,0.0452085372
6781,0.0518071781
6782,0.0555191186
6783,0.051258724
6784,0.0516644486
6785,0.0553123536
6786,0.0553123536
6787,0.0408310022
6788,0.0434197635
6789,0.0493605141
6790,0.0518071781
6791,0.0543530571
6792,0.051258724
6793,0.0390465821
6794,0.0434197635
6795,0.043639437
6796,0.0452085372
6797,0.0518071781
6798,0.0555191186
6799,0.051258724
6800,0.0516644486
6872,0.055798819
6873,0.066771398
6874,0.070360959
6875,0.0606618338
6876,0.0596527088
6877,0.0513749239
6878,0.0508026519
6879,0.0553123536
6880,0.0538350821
6881,0.055798819
6882,0.0644200335
6883,0.0644200335
6884,0.058908651
6885,0.0557901654
6886,0.0513749239
6887,0.0574195539
6888,0.055798819
6889,0.066771398
6890,0.072595737
6891,0.070360959
6892,0.0606618338
6893,0.058908651
6894,0.0596527088
6895,0.0513749239
6896,0.0508026519
6966,0.0492666127
6967,0.0556774896
6968,0.0623170782
6969,0.0739307693
6970,0.0644525353
6971,0.0556560763
6972,0.050241794
6973,0.0431784382
6974,0.0553123536
6975,0.0553123536
6976,0.0512505608
6977,0.0556774896
6978,0.0602065672
6979,0.0736336727
6980,0.0644525353
6981,0.0565348523
6982,0.0545597264
6983,0.050241794
6984,0.0492666127
6985,0.0556774896
6986,0.0623170782
6987,0.0739307693
6988,0.0644525353
6989,0.0556560763
6990,0.050241794
6991,0.0431784382
7065,0.0426220015
7066,0.0412113855
7067,0.041318245
7068,0.0460507184
7069,0.0471409204
7070,0.0398851679
7071,0.0376980536
7072,0.0413369351
7073,0.0553123536
7074,0.0553123536
7075,0.0428407374
7076,0.0412113855
7077,0.0399902874
7078,0.0505379057
7079,0.0471409204
7080,0.0424848108
7081,0.0385528314
7082,0.0376980536
7083,0.0426220015
7084,0.0412113855
7085,0.041318245
7086,0.0460507184
7087,0.0471409204
7088,0.0398851679
7089,0.0376980536
7090,0.0413369351
7164,0.0596229744
7165,0.0468580033
7166,0.0380183945
7167,0.0394722045
7168,0.0395999323
7169,0.0409059908
7170,0.0446790667
7171,0.0520906723
7172,0.0553123536
7173,0.0553123536
7174,0.0512798196
7175,0.0468580033
7176,0.0427948909
7177,0.0385882207
7178,0.0395999323
7179,0.0418517549
7180,0.0418302378
7181,0.0446790667
7182,0.0596229744
7183,0.0468580033
7184,0.0380183945
7185,0.0394722045
7186,0.0395999323
7187,0.0409059908
7188,0.0446790667
7189,0.0520906723
7264,0.0513077305
7265,0.0572247412
7266,0.0548372677
7267,0.0629536469
7268,0.0634291629
7269,0.0614527576
7270,0.0610415914
7271,0.0478767579
7272,0.0553123536
7273,0.0553123536
7274,0.0550314038
7275,0.0572247412
7276,0.0557360281
7277,0.0623536365
7278,0.0634291629
7279,0.06269935
7280,0.0606890864
7281,0.0610415914
7282,0.0513077305
7283,0.0572247412
7284,0.0548372677
7285,0.0629536469
7286,0.0634291629
7287,0.06269935
7288,0.0614527576
7289,0.0610415914
7290,0.0478767579
7368,0.0384623212
7369,0.0502422097
7370,0.0527007699
7371,0.0595498953
7372,0.0549335178
7373,0.0660144031
7374,0.0696694204
7375,0.0565240821
7376,0.0553123536
7377,0.0553123536
7378,0.0482447
7379,0.0502422097
7380,0.0509740742
7381,0.0595498953
7382,0.0549335178
7383,0.0549335178
7384,0.0658559086
7385,0.0696694204
7386,0.0692441386
7387,0.0384623212
7388,0.0502422097
7389,0.0527007699
7390,0.0584009724
7391,0.0595498953
7392,0.0549335178
7393,0.0613792259
7394,0.0660144031
7395,0.0696694204
7396,0.0692441386
7397,0.0565240821
7471,0.0472281961
7472,0.0712528164
7473,0.0772450046
7474,0.0724927966
7475,0.0698476244
7476,0.0622190351
7477,0.0623295879
7478,0.051544146
7479,0.0553123536
7480,0.0553123536
7481,0.0548015179
7482,0.0712528164
7483,0.0716553264
7484,0.0698476244
7485,0.0616010271
7486,0.0623295879
7487,0.0472281961
7488,0.0548015179
7489,0.0712528164
7490,0.0772450046
7491,0.0724927966
7492,0.0698476244
7493,0.0622190351
7494,0.0623295879
7495,0.051544146
7565,0.0526355926
7566,0.0585141459
7567,0.0558657947
7568,0.060493185
7569,0.0763978079
7570,0.0697594373
7571,0.1135908881
7572,0.0553123536
7573,0.0478782057
7574,0.0526355926
7575,0.0571467948
7576,0.0571467948
7577,0.0711458292
7578,0.0733860337
7579,0.0697594373
7580,0.0479598015
7581,0.0526355926
7582,0.0585141459
7583,0.0692670433
7584,0.0558657947
7585,0.060493185
7586,0.0763978079
7587,0.0697594373
7588,0.1135908881
7663,0.1243043176
7664,0.1150654371
7665,0.1376063042
7666,0.1282885361
7667,0.1262628104
7668,0.1243824418
7669,0.0901765234
7670,0.0522890484
7671,0.0553123536
7672,0.0553123536
7673,0.1236781567
7674,0.1150654371
7675,0.1214525794
7676,0.1227946499
7677,0.1227946499
7678,0.1272057098
7679,0.1106882782
7680,0.0901765234
7681,0.1243043176
7682,0.1150654371
7683,0.1376063042
7684,0.1358698124
7685,0.1282885361
7686,0.1262628104
7687,0.1272057098
7688,0.1243824418
7689,0.0901765234
7690,0.0766354953
7691,0.0522890484
7765,0.056483149
7766,0.0588102094
7767,0.0590460277
7768,0.0677984786
7769,0.0677902537
7770,0.0551997021
7771,0.0565608449
7772,0.0512556327
7773,0.0553123536
7774,0.0553123536
7775,0.0545199688
7776,0.0588102094
7777,0.0603882166
7778,0.072691825
7779,0.0677902537
7780,0.059485764
7781,0.057740412
7782,0.0565608449
7783,0.056483149
7784,0.0588102094
7785,0.0590460277
7786,0.0677984786
7787,0.0677902537
7788,0.0551997021
7789,0.0565608449
7790,0.0512556327
7864,0.0482175916
7865,0.0503266995
7866,0.0676252188
7867,0.0641890202
7868,0.0609384796
7869,0.0630614892
7870,0.0565662883
7871,0.0423368776
7872,0.0553123536
7873,0.0553123536
7874,0.0452346679
7875,0.0503266995
7876,0.0585783433
7877,0.0623169789
7878,0.0609384796
7879,0.0635026127
7880,0.0589812579
7881,0.0565662883
7882,0.0482175916
7883,0.0503266995
7884,0.0676252188
7885,0.0641890202
7886,0.0609384796
7887,0.0630614892
7888,0.0565662883
7889,0.0423368776
7964,0.0398211916
7965,0.0465054686
7966,0.0529149762
7967,0.0546914456
7968,0.0523732256
7969,0.0566497572
7970,0.0512760739
7971,0.0477508312
7972,0.0553123536
7973,0.0553123536
7974,0.0408361647
7975,0.0465054686
7976,0.055035096
7977,0.0515024647
7978,0.0523732256
7979,0.0529441037
7980,0.0580041582
7981,0.0512760739
7982,0.0398211916
7983,0.0465054686
7984,0.0529149762
7985,0.0546914456
7986,0.0523732256
7987,0.0529441037
7988,0.0566497572
7989,0.0512760739
7990,0.0477508312
8067,0.0456607077
8068,0.0420432919
8069,0.0474810466
8070,0.0511156131
8071,0.0547676662
8072,0.044549667
8073,0.0591718487
8074,0.0526701717
8075,0.0553123536
8076,0.0553123536
8077,0.0423444795
8078,0.0420432919
8079,0.0453188432
8080,0.0511156131
8081,0.0547676662
8082,0.0547676662
8083,0.0506038131
8084,0.0591718487
8085,0.0617345609
8086,0.0456607077
8087,0.0420432919
8088,0.0474810466
8089,0.0452267355
8090,0.0511156131
8091,0.0547676662
8092,0.0479734022
8093,0.044549667
8094,0.0591718487
8095,0.0526701717
8168,0.0382106581
8169,0.0613123427
8170,0.0572506962
8171,0.0575771032
8172,0.0535720383
8173,0.0478203793
8174,0.0567590487
8175,0.0552539787
8176,0.0553123536
8177,0.0553123536
8178,0.0405081225
8179,0.0613123427
8180,0.0553710867
8181,0.0535720383
8182,0.0507475495
8183,0.0567590487
8184,0.0382106581
8185,0.0613123427
8186,0.0572506962
8187,0.0575771032
8188,0.0535720383
8189,0.0478203793
8190,0.0567590487
8191,0.0552539787
8263,0.1098129339
8264,0.1069834059
8265,0.1093977376
8266,0.1244695139
8267,0.1308730011
8268,0.1275215428
8269,0.1454849087
8270,0.0553123536
8271,0.050134287
8272,0.1098129339
8273,0.1156713269
8274,0.1156713269
8275,0.12707487
8276,0.1305612739
8277,0.1275215428
8278,0.0714356521
8279,0.1098129339
8280,0.1069834059
8281,0.1065666145
8282,0.1093977376
8283,0.1244695139
8284,0.12707487
8285,0.1308730011
8286,0.1275215428
8287,0.1454849087
8357,0.1337342099
8358,0.1398426895
8359,0.1300133908
8360,0.1428334483
8361,0.1384511222
8362,0.1289328676
8363,0.0960947784
8364,0.0633594397
8365,0.0553123536
8366,0.0553123536
8367,0.1362517671
8368,0.1398426895
8369,0.1340322729
8370,0.1439349053
8371,0.1384511222
8372,0.1338554717
8373,0.1091026867
8374,0.0960947784
8375,0.1337342099
8376,0.1398426895
8377,0.1300133908
8378,0.1428334483
8379,0.1384511222
8380,0.1289328676
8381,0.0960947784
8382,0.0633594397
8456,0.0560252366
8457,0.0640968026
8458,0.0722099127
8459,0.0820414704
8460,0.0853944266
8461,0.0984566552
8462,0.1010684401
8463,0.0922955507
8464,0.0553123536
8465,0.0553123536
8466,0.0580457783
8467,0.0640968026
8468,0.069210748
8469,0.0857614858
8470,0.0853944266
8471,0.0934110848
8472,0.0991692113
8473,0.1010684401
8474,0.0640968026
8475,0.0722099127
8476,0.0820414704
8477,0.0853944266
8478,0.0984566552
8479,0.1010684401
8480,0.0922955507
8554,0.1013498509
8555,0.1047193589
8556,0.094385578
8557,0.0585267485
8558,0.0598927317
8559,0.0582237344
8560,0.0562517216
8561,0.0438121686
8562,0.0553123536
8563,0.0553123536
8564,0.0965216632
8565,0.1047193589
8566,0.1120624442
8567,0.0594054019
8568,0.0598927317
8569,0.0589337439
8570,0.0565730464
8571,0.0562517216
8572,0.1013498509
8573,0.1047193589
8574,0.094385578
8575,0.0585267485
8576,0.0598927317
8577,0.0582237344
8578,0.0562517216
8579,0.0438121686
8655,0.057467912
8656,0.0918068554
8657,0.1093451035
8658,0.1020030411
8659,0.100561377
8660,0.0966042109
8661,0.0785473807
8662,0.0650909704
8663,0.0553123536
8664,0.0553123536
8665,0.084253842
8666,0.0918068554
8667,0.1000556057
8668,0.1002273591
8669,0.100561377
8670,0.1004894353
8671,0.0889725704
8672,0.0785473807
8673,0.057467912
8674,0.0918068554
8675,0.1093451035
8676,0.1069021579
8677,0.1020030411
8678,0.100561377
8679,0.1004894353
8680,0.0966042109
8681,0.0785473807
8682,0.0650909704
8760,0.0745829454
8761,0.0633604192
8762,0.0574433927
8763,0.0583566674
8764,0.0641580948
8765,0.0479356943
8766,0.0428843324
8767,0.0384544071
8768,0.0553123536
8769,0.0553123536
8770,0.0683182824
8771,0.0633604192
8772,0.0625597962
8773,0.0583566674
8774,0.0641580948
8775,0.0641580948
8776,0.0447618125
8777,0.0428843324
8778,0.0419845415
8779,0.0745829454
8780,0.0683182824
8781,0.0633604192
8782,0.0574433927
8783,0.0549600211
8784,0.0583566674
8785,0.0641580948
8786,0.05672697
8787,0.0479356943
8788,0.0428843324
8789,0.0384544071
8862,0.048383027
8863,0.0693872961
8864,0.0911779142
8865,0.0895015444
8866,0.0920451916
8867,0.0784729397
8868,0.0598198852
8869,0.0569818535
8870,0.0553123536
8871,0.0553123536
8872,0.0521798559
8873,0.0693872961
8874,0.0904934528
8875,0.0920451916
8876,0.070629131
8877,0.0598198852
8878,0.048383027
8879,0.0693872961
8880,0.0911779142
8881,0.0895015444
8882,0.0920451916
8883,0.0784729397
8884,0.0598198852
8885,0.0569818535
8957,0.0568937198
8958,0.0517110601
8959,0.0514635955
8960,0.0428977062
8961,0.0449846902
8962,0.0448564736
8963,0.0412721828
8964,0.0553123536
8965,0.0513413645
8966,0.0568937198
8967,0.0465507375
8968,0.0465507375
8969,0.0438249905
8970,0.0448849982
8971,0.0448564736
8972,0.051593046
8973,0.0568937198
8974,0.0517110601
8975,0.0521603271
8976,0.0514635955
8977,0.0428977062
8978,0.0438249905
8979,0.0449846902
8980,0.0448564736
8981,0.0412721828
9052,0.0424402366
9053,0.0490346192
9054,0.0566258446
9055,0.063127816
9056,0.0628368409
9057,0.0602741398
9058,0.0497401494
9059,0.0494624232
9060,0.0553123536
9061,0.0553123536
9062,0.0420508884
9063,0.0490346192
9064,0.0579711902
9065,0.0553123536
9066,0.0628368409
9067,0.0647636775
9068,0.0528888487
9069,0.0497401494
9070,0.0424402366
9071,0.0490346192
9072,0.0566258446
9073,0.0593979622
9074,0.063127816
9075,0.0628368409
9076,0.0602741398
9077,0.0497401494
9078,0.0494624232
9152,0.0470136646
9153,0.0476023947
9154,0.0597904416
9155,0.0643438966
9156,0.0664636716
9157,0.0577052263
9158,0.0556762173
9159,0.0465940473
9160,0.0553123536
9161,0.0553123536
9162,0.0483132544
9163,0.0476023947
9164,0.0516612439
9165,0.0690758153
9166,0.0664636716
9167,0.0613082784
9168,0.057710872
9169,0.0556762173
9170,0.0470136646
9171,0.0476023947
9172,0.0597904416
9173,0.0643438966
9174,0.0664636716
9175,0.0577052263
9176,0.0556762173
9177,0.0465940473
9250,0.041604198
9251,0.0427359572
9252,0.0484910195
9253,0.0477674578
9254,0.0452170647
9255,0.0452012523
9256,0.045511702
9257,0.0520131662
9258,0.0553123536
9259,0.0553123536
9260,0.0419281584
9261,0.0427359572
9262,0.045267947
9263,0.046346046
9264,0.0452170647
9265,0.0445891958
9266,0.0459307849
9267,0.045511702
9268,0.041604198
9269,0.0427359572
9270,0.0484910195
9271,0.0477674578
9272,0.0452170647
9273,0.0452012523
9274,0.045511702
9275,0.0520131662
9351,0.0526098016
9352,0.0466723369
9353,0.0535987199
9354,0.0719677134
9355,0.0811685221
9356,0.0821447794
9357,0.0677565752
9358,0.0474112442
9359,0.0553123536
9360,0.0553123536
9361,0.0471096311
9362,0.0466723369
9363,0.0468593778
9364,0.0731700185
9365,0.0811685221
9366,0.0868186564
9367,0.074499466
9368,0.0677565752
9369,0.0526098016
9370,0.0466723369
9371,0.0535987199
9372,0.0668699365
9373,0.0719677134
9374,0.0811685221
9375,0.0868186564
9376,0.0821447794
9377,0.0677565752
9378,0.0474112442
9455,0.0492210787
9456,0.0407714948
9457,0.0414955637
9458,0.0498696577
9459,0.0457603993
9460,0.0539061038
9461,0.0412648786
9462,0.0437424057
9463,0.0553123536
9464,0.0553123536
9465,0.0437205341
9466,0.0407714948
9467,0.0442428332
9468,0.0498696577
9469,0.0457603993
9470,0.0457603993
9471,0.0456751098
9472,0.0412648786
9473,0.0463599504
9474,0.0492210787
9475,0.0407714948
9476,0.0414955637
9477,0.0450239906
9478,0.0498696577
9479,0.0457603993
9480,0.0486156277
9481,0.0539061038
9482,0.0412648786
9483,0.0437424057
9556,0.0346483231
9557,0.0603718838
9558,0.0684794744
9559,0.0805616392
9560,0.0858220745
9561,0.0741499037
9562,0.0654015709
9563,0.0448277872
9564,0.0553123536
9565,0.0553123536
9566,0.0414902616
9567,0.0603718838
9568,0.0819858143
9569,0.0858220745
9570,0.0677151588
9571,0.0654015709
9572,0.0346483231
9573,0.0603718838
9574,0.0684794744
9575,0.0805616392
9576,0.0858220745
9577,0.0741499037
9578,0.0654015709
9579,0.0448277872
9651,0.0472863977
9652,0.0812572132
9653,0.0753981972
9654,0.0767381226
9655,0.0681467802
9656,0.0529323987
9657,0.0472858701
9658,0.0553123536
9659,0.0365740085
9660,0.0472863977
9661,0.0778260813
9662,0.0778260813
9663,0.0754757634
9664,0.0605180498
9665,0.0529323987
9666,0.0305489846
9667,0.0472863977
9668,0.0812572132
9669,0.0807571386
9670,0.0753981972
9671,0.0767381226
9672,0.0754757634
9673,0.0681467802
9674,0.0529323987
9675,0.0472858701
9745,0.0487276781
9746,0.0507748906
9747,0.0613709421
9748,0.0768635865
9749,0.0762464069
9750,0.0591106963
9751,0.0474015192
9752,0.0553123536
9753,0.0553123536
9754,0.0504239444
9755,0.0507748906
9756,0.0538620746
9757,0.0723036652
9758,0.0662438593
9759,0.0706473498
9760,0.066354301
9761,0.0591106963
9762,0.0487276781
9763,0.0507748906
9764,0.0613709421
9765,0.0768635865
9766,0.0662438593
9767,0.0762464069
9768,0.0591106963
9769,0.0474015192
9835,0.04076711
9836,0.0566075895
9837,0.0596061044
9838,0.0778714661
9839,0.0872463574
9840,0.0864340713
9841,0.0653308391
9842,0.0512164663
9843,0.0553123536
9844,0.0553123536
9845,0.0496225682
9846,0.0566075895
9847,0.0531585535
9848,0.0861059961
9849,0.0872463574
9850,0.0837680831
9851,0.0753823763
9852,0.0653308391
9853,0.04076711
9854,0.0566075895
9855,0.0596061044
9856,0.0778714661
9857,0.0872463574
9858,0.0864340713
9859,0.0653308391
9860,0.0512164663
9931,0.0463040274
9932,0.0547782299
9933,0.0541939415
9934,0.0723127986
9935,0.0765119066
9936,0.0711139283
9937,0.0641186387
9938,0.0586225561
9939,0.0553123536
9940,0.0553123536
9941,0.0550664914
9942,0.0547782299
9943,0.046468443
9944,0.0797686147
9945,0.0765119066
9946,0.0739074957
9947,0.070137988
9948,0.0641186387
9949,0.0463040274
9950,0.0547782299
9951,0.0541939415
9952,0.0723127986
9953,0.0765119066
9954,0.0711139283
9955,0.0641186387
9956,0.0586225561
10032,0.0483527434
10033,0.0481902023
10034,0.0521120373
10035,0.0642668464
10036,0.0517507723
10037,0.0535738498
10038,0.0562047821
10039,0.0485755415
10040,0.0553123536
10041,0.0553123536
10042,0.0509308074
10043,0.0481902023
10044,0.0520714382
10045,0.0601855772
10046,0.0517507723
10047,0.0555235373
10048,0.0538885685
10049,0.0562047821
10050,0.0483527434
10051,0.0481902023
10052,0.0521120373
10053,0.0538627939
10054,0.0642668464
10055,0.0517507723
10056,0.0555235373
10057,0.0535738498
10058,0.0562047821
10059,0.0485755415
10136,0.0490754493
10137,0.0569666005
10138,0.0717405596
10139,0.075985117
10140,0.0803315324
10141,0.0795750652
10142,0.0784552994
10143,0.0570568823
10144,0.0553123536
10145,0.0553123536
10146,0.0496019287
10147,0.0569666005
10148,0.0638420482
10149,0.075985117
10150,0.0803315324
10151,0.0803315324
10152,0.0876005879
10153,0.0784552994
10154,0.0679936529
10155,0.0490754493
10156,0.0569666005
10157,0.0756185722
10158,0.075985117
10159,0.0803315324
10160,0.0766742139
10161,0.0795750652
10162,0.0784552994
10163,0.0570568823
10236,0.0408218431
10237,0.0569796928
10238,0.0759007344
10239,0.0892440143
10240,0.0949559422
10241,0.1058592518
10242,0.0934993942
10243,0.0702041789
10244,0.0553123536
10245,0.0553123536
10246,0.0477508549
10247,0.0569796928
10248,0.0970679837
10249,0.0949559422
10250,0.0884011443
10251,0.0934993942
10252,0.0408218431
10253,0.0569796928
10254,0.0759007344
10255,0.0818049511
10256,0.0892440143
10257,0.0949559422
10258,0.1058592518
10259,0.0934993942
10260,0.0702041789
10333,0.0672253433
10334,0.0925992909
10335,0.1254603025
10336,0.1291804402
10337,0.1385165415
10338,0.0798474381
10339,0.0553123536
10340,0.0578356207
10341,0.0581589985
10342,0.0672253433
10343,0.1218735611
10344,0.1218735611
10345,0.1432339563
10346,0.1148472545
10347,0.0798474381
10348,0.060268394
10349,0.0672253433
10350,0.0925992909
10351,0.1061434013
10352,0.1254603025
10353,0.1291804402
10354,0.1432339563
10355,0.1385165415
10356,0.0798474381
10357,0.071941561
10358,0.0553123536
10429,0.0648083346
10430,0.0827300762
10431,0.1186043201
10432,0.1427407175
10433,0.1650285648
10434,0.1451007771
10435,0.1487747714
10436,0.0553123536
10437,0.0801300858
10438,0.0801300858
10439,0.0743275963
10440,0.0827300762
10441,0.1039706068
10442,0.1495533993
10443,0.1650285648
10444,0.1561126808
10445,0.1484663741
10446,0.1487747714
10447,0.0648083346
10448,0.0827300762
10449,0.1186043201
10450,0.1307298219
10451,0.1427407175
10452,0.1650285648
10453,0.1451007771
10454,0.1487747714
10455,0.0553123536
10529,0.0627930548
10530,0.071887599
10531,0.0897252906
10532,0.0963840511
10533,0.1026369468
10534,0.0882359092
10535,0.0630517446
10536,0.0553123536
10537,0.0552448941
10538,0.0552448941
10539,0.0668496642
10540,0.071887599
10541,0.0857763584
10542,0.1042611076
10543,0.1026369468
10544,0.0960131392
10545,0.0774864837
10546,0.0630517446
10547,0.0627930548
10548,0.071887599
10549,0.0897252906
10550,0.0963840511
10551,0.1026369468
10552,0.0882359092
10553,0.0630517446
10554,0.0553123536
10628,0.0627930548
10629,0.071887599
10630,0.0897252906
10631,0.0963840511
10632,0.1026369468
10633,0.0882359092
10634,0.0630517446
10635,0.0553123536
10636,0.0552448941
10637,0.0552448941
10638,0.0668496642
10639,0.071887599
10640,0.0857763584
10641,0.1042611076
10642,0.1026369468
10643,0.0960131392
10644,0.0774864837
10645,0.0630517446
10646,0.0627930548
10647,0.071887599
10648,0.0897252906
10649,0.0963840511
10650,0.1026369468
10651,0.0882359092
10652,0.0630517446
10653,0.0553123536
10729,0.0391556619
10730,0.0620311412
10731,0.0767860269
10732,0.1000473549
10733,0.0987696195
10734,0.1033754249
10735,0.0902938864
10736,0.0553123536
10737,0.0333942827
10738,0.0333942827
10739,0.0569427886
10740,0.0620311412
10741,0.0694777313
10742,0.1049685819
